# t x y z vx vy vz phi theta gamma phid thetad gammad
2.308463251670362926e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.311804008908670216e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.315144766146977506e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.318485523385284797e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.321826280623592087e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.325167037861899377e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.328507795100206668e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.331848552338513958e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.335189309576821248e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.338530066815128539e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.341870824053435829e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.345211581291743119e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.348552338530050410e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.351893095768357700e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.355233853006664990e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.358574610244972281e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.361915367483279571e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.365256124721586861e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.368596881959894151e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.371937639198201442e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.375278396436508732e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.378619153674816022e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.381959910913123313e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.385300668151430603e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.388641425389737893e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.391982182628045184e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.395322939866352474e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.398663697104659764e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.402004454342967055e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.405345211581274345e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.408685968819581635e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.412026726057888926e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.415367483296196216e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.418708240534503506e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.422048997772810797e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.425389755011118087e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.428730512249425377e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.432071269487732668e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.435412026726039958e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.438752783964347248e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.442093541202654539e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.445434298440961829e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.448775055679269119e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.452115812917576410e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.455456570155883700e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.458797327394190990e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.462138084632498281e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.465478841870805571e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.468819599109112861e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.472160356347420151e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.475501113585727442e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.478841870824034732e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.482182628062342022e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.485523385300649313e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.488864142538956603e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.492204899777263893e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.495545657015571184e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.498886414253878474e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.502227171492185764e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.505567928730493055e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.508908685968800345e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.512249443207107635e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.515590200445414926e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.518930957683722216e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.522271714922029506e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.525612472160336797e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.528953229398644087e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.532293986636951377e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.535634743875258668e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.538975501113565958e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.542316258351873248e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.545657015590180539e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.548997772828487829e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.552338530066795119e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.555679287305102410e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.559020044543409700e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.562360801781716990e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.565701559020024280e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.569042316258331571e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.572383073496638861e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.575723830734946151e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.579064587973253442e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.582405345211560732e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.585746102449868022e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.589086859688175313e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
2.592427616926482603e+00 1.129251958842992032e+01 4.356436619310448677e+00 -4.992817483893241537e-03 -1.861387302747387062e-01 5.071320004751482813e+00 -5.088112417168151325e+00 -2.124735015080055911e-01 -9.981546189560492888e-01 1.062998502288121898e+02 7.258938043430949172e-01 1.304949645821333604e-02 4.994169814475222324e+01
